Nombre,Siglas,Grupo,Aula,Fecha de inicio,Fecha final,Horario,Profesor,URL
Programación y Diseño Orientado a Objetos,PYDOAO,B3,24,16/09/2024,20/12/2024,11:30-13:30,Ángel Ruiz Zafra,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,C1,38,16/09/2024,20/12/2024,11:30-13:30,Sergio Alonso Burgos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,B1,23,16/09/2024,20/12/2024,11:30-13:30,Francisco Velasco Anguita,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,A,02,16/09/2024,20/12/2024,11:30-13:30,Zoraida Callejas Carrión,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,A1,26,16/09/2024,20/12/2024,15:30-17:30,María del Campo Bermúdez Edo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,A3,35,16/09/2024,20/12/2024,15:30-17:30,Juan Ruiz De Miras,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,A2,11,16/09/2024,20/12/2024,15:30-17:30,Carmen Josefa Martínez Cruz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Programación y Diseño Orientado a Objetos,PYDOAO,D,01,16/09/2024,20/12/2024,17:30-19:30,Carmen Josefa Martínez Cruz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/programacion-y-diseno-orientado-objetos/11
Sistemas Concurrentes y Distribuidos,SCYD,A1,21,16/09/2024,20/12/2024,09:30-11:30,José Miguel Mantas Ruiz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,A2,21,16/09/2024,20/12/2024,09:30-11:30,Pedro Villar Castro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,B,02,16/09/2024,20/12/2024,09:30-11:30,José Miguel Mantas Ruiz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,C3,31,16/09/2024,20/12/2024,09:30-11:30,Miguel Lastra Leidinger,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,A3,21,16/09/2024,20/12/2024,09:30-11:30,Brunil Dalila Romero Mariño,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,B3,31,16/09/2024,20/12/2024,11:30-13:30,Ana María Sánchez López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,A,02,16/09/2024,20/12/2024,11:30-13:30,José Miguel Mantas Ruiz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,C1,33,16/09/2024,20/12/2024,11:30-13:30,Pedro Villar Castro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,B1,21,16/09/2024,20/12/2024,11:30-13:30,Ana María Sánchez López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,B2,21,16/09/2024,20/12/2024,11:30-13:30,José Miguel Mantas Ruiz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,C2,21,16/09/2024,20/12/2024,11:30-13:30,Luis Gonzaga Baca Ruiz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,C,07,16/09/2024,20/12/2024,11:30-13:30,Carlos Ureña Almagro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,A2,21,16/09/2024,20/12/2024,15:30-17:30,Pedro Villar Castro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,A1,21,16/09/2024,20/12/2024,15:30-17:30,Pedro Villar Castro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Concurrentes y Distribuidos,SCYD,D,01,16/09/2024,20/12/2024,18:30-20:30,Pedro Villar Castro,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-concurrentes-y-distribuidos/11
Sistemas Operativos,SO,C3,23,16/09/2024,20/12/2024,08:30-10:30,Ángel Ruiz Zafra,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B,02,16/09/2024,20/12/2024,09:30-10:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A2,28,16/09/2024,20/12/2024,09:30-11:30,Alejandro José León Salas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A3,23,16/09/2024,20/12/2024,09:30-11:30,Manuel Noguera García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C,07,16/09/2024,20/12/2024,09:30-10:30,Miguel Lastra Leidinger,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A1,23,16/09/2024,20/12/2024,09:30-11:30,Alejandro José León Salas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B1,21,16/09/2024,20/12/2024,09:30-11:30,José Luis Garrido Bullejos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B,02,16/09/2024,20/12/2024,09:30-10:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C2,29,16/09/2024,20/12/2024,11:30-13:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A1,26,16/09/2024,20/12/2024,11:30-13:30,María José Gacto Colorado,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C1,23,16/09/2024,20/12/2024,11:30-13:30,Ángel Ruiz Zafra,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A,02,16/09/2024,20/12/2024,11:30-13:30,José Luis Garrido Bullejos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B2,23,16/09/2024,20/12/2024,11:30-13:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A2,29,16/09/2024,20/12/2024,11:30-13:30,Germán Arroyo Moreno,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B3,24,16/09/2024,20/12/2024,11:30-13:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C,07,16/09/2024,20/12/2024,12:30-13:30,Miguel Lastra Leidinger,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B1,33,16/09/2024,20/12/2024,15:30-17:30,Manuel Noguera García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B2,26,16/09/2024,20/12/2024,15:30-17:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A3,21,16/09/2024,20/12/2024,15:30-17:30,Luis López Escudero,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,D,01,16/09/2024,20/12/2024,17:30-19:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Algorítmica,A,A,07,17/02/2025,30/05/2025,09:30-11:30,Juan Francisco Huete Guadix,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B1,31,17/02/2025,30/05/2025,09:30-10:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A,07,17/02/2025,30/05/2025,09:30-10:30,Juan Francisco Huete Guadix,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C,03,17/02/2025,30/05/2025,09:30-11:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B2,26,17/02/2025,30/05/2025,10:30-11:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B3,26,17/02/2025,30/05/2025,10:30-11:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C,03,17/02/2025,30/05/2025,10:30-11:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C2,35,17/02/2025,30/05/2025,11:30-12:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A2,23,17/02/2025,30/05/2025,11:30-12:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B,07,17/02/2025,30/05/2025,11:30-13:30,Daniel Molina Cabrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A1,32,17/02/2025,30/05/2025,11:30-12:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B,07,17/02/2025,30/05/2025,11:30-12:30,Daniel Molina Cabrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C1,21,17/02/2025,30/05/2025,12:30-13:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A3,37,17/02/2025,30/05/2025,12:30-13:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,D,01,17/02/2025,30/05/2025,15:30-16:30,Fernando Berzal Galiano,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,D,01,17/02/2025,30/05/2025,15:30-17:30,Fernando Berzal Galiano,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A2,26,17/02/2025,30/05/2025,17:30-18:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A1,23,17/02/2025,30/05/2025,17:30-18:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C3,33,17/02/2025,30/05/2025,18:30-19:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Arquitectura de Computadores,ADC,C,03,17/02/2025,30/05/2025,09:30-11:30,Christian Agustín Morillas Gutiérrez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,B3,29,17/02/2025,30/05/2025,09:30-11:30,Francisco Manuel Ortuño Guzmán,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,B2,37,17/02/2025,30/05/2025,09:30-11:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A,07,17/02/2025,30/05/2025,09:30-11:30,María Isabel García Arenas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,B1,29,17/02/2025,30/05/2025,09:30-11:30,Mancia Anguita López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A1,37,17/02/2025,30/05/2025,11:30-13:30,Francisco Manuel Ortuño Guzmán,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,C1,29,17/02/2025,30/05/2025,11:30-13:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A3,37,17/02/2025,30/05/2025,11:30-13:30,Juan Luis Jiménez Laredo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,B,07,17/02/2025,30/05/2025,11:30-13:30,Mancia Anguita López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,C3,29,17/02/2025,30/05/2025,11:30-13:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,C2,39,17/02/2025,30/05/2025,11:30-13:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A2,21,17/02/2025,30/05/2025,11:30-13:30,Javier Ubago Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,D,01,17/02/2025,30/05/2025,15:30-17:30,Christian Agustín Morillas Gutiérrez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A2,31,17/02/2025,30/05/2025,17:30-19:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A3,23,17/02/2025,30/05/2025,17:30-19:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A1,28,17/02/2025,30/05/2025,17:30-19:30,Javier Ubago Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Fundamentos de Bases de Datos,FDBDD,B2,26,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B2,26,17/02/2025,30/05/2025,09:30-10:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C,03,17/02/2025,30/05/2025,09:30-10:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B3,14,17/02/2025,30/05/2025,09:30-10:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B1,31,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B3,26,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A,07,17/02/2025,30/05/2025,10:30-11:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B1,14,17/02/2025,30/05/2025,10:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C2,27,17/02/2025,30/05/2025,11:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A2,35,17/02/2025,30/05/2025,11:30-13:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A3,02,17/02/2025,30/05/2025,11:30-12:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C1,12,17/02/2025,30/05/2025,11:30-12:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A1,26,17/02/2025,30/05/2025,11:30-13:30,Carlos Gustavo Porcel Gallego,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A3,03,17/02/2025,30/05/2025,11:30-13:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C1,24,17/02/2025,30/05/2025,11:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C2,27,17/02/2025,30/05/2025,12:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A2,35,17/02/2025,30/05/2025,12:30-13:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A1,32,17/02/2025,30/05/2025,12:30-13:30,Carlos Gustavo Porcel Gallego,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B,07,17/02/2025,30/05/2025,12:30-13:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,D,01,17/02/2025,30/05/2025,16:30-17:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A2,28,17/02/2025,30/05/2025,17:30-19:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C3,22,17/02/2025,30/05/2025,17:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C3,33,17/02/2025,30/05/2025,17:30-18:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A1,39,17/02/2025,30/05/2025,17:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A2,26,17/02/2025,30/05/2025,18:30-19:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A1,23,17/02/2025,30/05/2025,18:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Ingeniería del Software,FDIDS,A,07,17/02/2025,30/05/2025,09:30-11:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,A3,26,17/02/2025,30/05/2025,09:30-11:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,B1,21,17/02/2025,30/05/2025,09:30-11:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,B2,21,17/02/2025,30/05/2025,09:30-11:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,C,03,17/02/2025,30/05/2025,09:30-11:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,B,07,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,B3,22,17/02/2025,30/05/2025,11:30-13:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,A2,33,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,C1,32,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,A1,22,17/02/2025,30/05/2025,11:30-13:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,D,01,17/02/2025,30/05/2025,15:30-17:30,María Luisa Rodríguez Almendros,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,C2,34,17/02/2025,30/05/2025,17:30-19:30,María Luisa Rodríguez Almendros,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,C3,26,17/02/2025,30/05/2025,17:30-19:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Inteligencia Artificial,IA,B3,31,17/02/2025,30/05/2025,09:30-11:30,Manuel Gómez Olmedo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,C,03,17/02/2025,30/05/2025,09:30-11:30,Antonio González Muñoz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,B1,21,17/02/2025,30/05/2025,09:30-11:30,Juan Fernández Olivares,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,B2,21,17/02/2025,30/05/2025,09:30-11:30,Manuel Gómez Olmedo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,A,07,17/02/2025,30/05/2025,09:30-11:30,Antonio González Muñoz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,A3,21,17/02/2025,30/05/2025,11:30-13:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,A1,21,17/02/2025,30/05/2025,11:30-13:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
